"Date and Time","NO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-06-08 18:00:00",3.88,13.01,5.48
"2022-06-08 19:00:00",3.32,13.82,5.18
"2022-06-08 20:00:00",4,11.87,5.06
"2022-06-08 21:00:00",6.31,11.48,5.11
"2022-06-08 22:00:00",6.79,11.25,5.28
"2022-06-08 23:00:00",3.73,11.89,5.95
"2022-06-09 00:00:00",3.57,11.97,6.04
"2022-06-09 01:00:00",2.05,12.36,6.12
"2022-06-09 02:00:00",1.81,11.01,5.8
"2022-06-09 03:00:00",1.52,11.41,5.72
"2022-06-09 04:00:00",0.93,12.23,6.06
"2022-06-09 05:00:00",2.01,12.04,6.2
"2022-06-09 06:00:00",6.12,12,5.86
"2022-06-09 07:00:00",22.41,13.3,5.74
"2022-06-09 08:00:00",22.9,9.88,4.53
"2022-06-09 09:00:00",20.18,8.82,3.34
"2022-06-09 10:00:00",23.82,11.57,4.18
"2022-06-09 11:00:00",13.46,3.06,1.5
"2022-06-09 12:00:00",7.92,5.52,1.25
"2022-06-09 13:00:00",5.27,4.81,1.69
"2022-06-09 14:00:00",5.51,7.53,3.39
"2022-06-09 15:00:00",3.44,5.53,3.07
"2022-06-09 16:00:00",3.41,10.46,6.2
"2022-06-09 17:00:00",4.02,14.45,7.95
"2022-06-09 18:00:00",3.97,15.37,8.23
"2022-06-09 19:00:00",3.94,15.94,9.24
"2022-06-09 20:00:00",4.86,18.46,10.48
"2022-06-09 21:00:00",7.31,19.76,11.29
"2022-06-09 22:00:00",6.78,20.34,11.34
"2022-06-09 23:00:00",4.94,19.55,11.18
"2022-06-10 00:00:00",4.47,18.09,10.72
"2022-06-10 01:00:00",3.16,19.14,11.39
"2022-06-10 02:00:00",2.16,21.19,12.32
"2022-06-10 03:00:00",2.53,21.81,12.67
"2022-06-10 04:00:00",2.35,22.6,12.95
"2022-06-10 05:00:00",2.1,22.89,12.3
"2022-06-10 06:00:00",4.85,22.75,11.89
"2022-06-10 07:00:00",10.38,27.29,12.06
"2022-06-10 08:00:00",7.93,28.06,11.29
"2022-06-10 09:00:00",6.93,32.81,11.37
"2022-06-10 10:00:00",5.52,21.6,9.04
"2022-06-10 11:00:00",5.53,21.34,8.12
"2022-06-10 12:00:00",5.38,26.97,8.92
"2022-06-10 13:00:00",5.61,29.91,9.21
"2022-06-10 14:00:00",6.84,16.8,7.28
"2022-06-10 15:00:00",9.73,7.12,3.13
"2022-06-10 16:00:00",8.52,6.35,3.37
"2022-06-10 17:00:00",7.2,9.03,3.56
"2022-06-10 18:00:00",4.82,7.62,3.92
"2022-06-10 19:00:00",4.91,7.25,4.05
"2022-06-10 20:00:00",4.55,9.84,5.29
"2022-06-10 21:00:00",4.81,9.36,5.32
"2022-06-10 22:00:00",6.22,9.87,5.93
"2022-06-10 23:00:00",4.34,10.41,6.12
"2022-06-11 00:00:00",3.56,11.04,6.04
"2022-06-11 01:00:00",2.19,12.48,6.88
"2022-06-11 02:00:00",1.67,12.16,7.28
"2022-06-11 03:00:00",0.99,11.6,7.22
"2022-06-11 04:00:00",0.59,11.28,6.79
"2022-06-11 05:00:00",1,9.14,5.98
"2022-06-11 06:00:00",1.16,10.99,6.79
"2022-06-11 07:00:00",1.43,10.8,6.87
"2022-06-11 08:00:00",2.18,10.71,6.68
"2022-06-11 09:00:00",2.13,13.19,6.47
"2022-06-11 10:00:00",2.6,10.77,5.58
"2022-06-11 11:00:00",2.72,9.52,5.14
"2022-06-11 12:00:00",3.4,9.37,5.13
"2022-06-11 13:00:00",2.53,9.17,5.05
"2022-06-11 14:00:00",2.36,9.3,4.66
"2022-06-11 15:00:00",2.77,8.25,4.52
"2022-06-11 16:00:00",2.53,9.74,5.51
"2022-06-11 17:00:00",2.76,10.09,5.61
"2022-06-11 18:00:00",2.65,9.67,5.11
"2022-06-11 19:00:00",3.03,12.85,6.86
"2022-06-11 20:00:00",3.6,13.76,7.61
"2022-06-11 21:00:00",3.17,14.43,7.69
"2022-06-11 22:00:00",6.31,13.3,7.42
"2022-06-11 23:00:00",5.13,14.61,8.53
"2022-06-12 00:00:00",6.21,15.44,9.31
"2022-06-12 01:00:00",3.26,18.31,11.7
"2022-06-12 02:00:00",1.93,17.69,11.14
"2022-06-12 03:00:00",0.98,19.29,11.18
"2022-06-12 04:00:00",0.82,19.49,10.95
"2022-06-12 05:00:00",0.62,19.6,11.54
"2022-06-12 06:00:00",0.98,20.95,11.69
"2022-06-12 07:00:00",1.21,19.72,10.93
"2022-06-12 08:00:00",0.69,17.01,10.25
"2022-06-12 09:00:00",1.58,15.42,9.39
"2022-06-12 10:00:00",1.39,12.63,7.31
"2022-06-12 11:00:00",1.08,9.11,5.52
"2022-06-12 12:00:00",2.27,8.66,5.11
"2022-06-12 13:00:00",1.3,7.4,3.98
"2022-06-12 14:00:00",2.19,5.46,2.92
"2022-06-12 15:00:00",2.48,7.71,4.1
"2022-06-12 16:00:00",2.39,6.61,3.46
"2022-06-12 17:00:00",2.35,5.15,2.58
"2022-06-12 18:00:00",2.82,3.92,2.08
"2022-06-12 19:00:00",3.26,4.67,2.25
"2022-06-12 20:00:00",3.68,4.75,2.65
"2022-06-12 21:00:00",2.95,4.66,2.98
"2022-06-12 22:00:00",4.29,6.12,3.64
"2022-06-12 23:00:00",6.03,7.27,3.96
"2022-06-13 00:00:00",12.29,7.12,4.25
"2022-06-13 01:00:00",8.35,6.9,3.94
"2022-06-13 02:00:00",4.76,6.46,3.85
"2022-06-13 03:00:00",1.51,6.48,3.74
"2022-06-13 04:00:00",4.42,7.11,3.82
"2022-06-13 05:00:00",2.36,7.4,3.89
"2022-06-13 06:00:00",8.59,8.59,4.28
"2022-06-13 07:00:00",9.21,9.61,4.5
"2022-06-13 08:00:00",8.46,10.41,4.8
"2022-06-13 09:00:00",4.81,9.66,5.09
"2022-06-13 10:00:00",3.73,9.93,5.6
"2022-06-13 11:00:00",6,11.74,6.01
"2022-06-13 12:00:00",4.65,11.03,5.64
"2022-06-13 13:00:00",4.05,10.36,5.4
"2022-06-13 14:00:00",4.71,10.24,5.44
"2022-06-13 15:00:00",5.89,11.36,5.77
"2022-06-13 16:00:00",5.2,9.54,4.31
"2022-06-13 17:00:00",5.24,9.47,4.37
"2022-06-13 18:00:00",6.11,11.62,5.89
"2022-06-13 19:00:00",5.43,6.77,3.91
"2022-06-13 20:00:00",5.43,8.16,3.69
"2022-06-13 21:00:00",9.74,8.86,4.95
"2022-06-13 22:00:00",8.51,7.45,4.57
"2022-06-13 23:00:00",10.69,7.7,4.44
"2022-06-14 00:00:00",8.28,7.9,4.15
"2022-06-14 01:00:00",5.79,7.59,3.77
"2022-06-14 02:00:00",4.12,5.67,3.2
"2022-06-14 03:00:00",3.82,5.34,2.85
"2022-06-14 04:00:00",4.64,5.32,2.96
"2022-06-14 05:00:00",5.52,5.51,3.05
"2022-06-14 06:00:00",8.52,5.9,3.08
"2022-06-14 07:00:00",22.42,16.87,4.62
"2022-06-14 08:00:00",17.82,18.33,4.45
"2022-06-14 09:00:00",11.46,9.02,3.19
"2022-06-14 10:00:00",7.04,6.08,2.31
"2022-06-14 11:00:00",3.45,6.96,2.46
"2022-06-14 12:00:00",3.63,6.26,2.59
"2022-06-14 13:00:00",4.77,7.47,2.75
"2022-06-14 14:00:00",3.66,7.69,2.99
"2022-06-14 15:00:00",3.59,7.36,2.93
"2022-06-14 16:00:00",3.46,8.03,3.06
"2022-06-14 17:00:00",3.62,6.95,3.08
"2022-06-14 18:00:00",6.72,9.15,3.53
"2022-06-14 19:00:00",8.26,9,3.65
"2022-06-14 20:00:00",7.66,8.65,3.96
"2022-06-14 21:00:00",11.52,11.06,4.32
"2022-06-14 22:00:00",11.55,21.19,5.98
"2022-06-14 23:00:00",8.3,14.74,5.48
"2022-06-15 00:00:00",7.05,11.57,4.21
"2022-06-15 01:00:00",4.64,6.56,3.03
"2022-06-15 02:00:00",3.74,5.75,2.84
"2022-06-15 03:00:00",3.87,6.2,2.94
"2022-06-15 04:00:00",4.85,6.66,3.16
"2022-06-15 05:00:00",8.1,7.52,3.35
"2022-06-15 06:00:00",22.04,9.42,3.91
"2022-06-15 07:00:00",26.26,11.98,4.87
"2022-06-15 08:00:00",11.77,11.51,5.12
"2022-06-15 09:00:00",11.76,10.87,4.77
"2022-06-15 10:00:00",11.79,11.39,4.85
"2022-06-15 11:00:00",11.44,12.69,5.18
"2022-06-15 12:00:00",13.77,16.04,6.09
"2022-06-15 13:00:00",18.24,15.19,6.65
"2022-06-15 14:00:00",12.45,16.14,6.31
"2022-06-15 15:00:00",9.47,13.5,5.69
"2022-06-15 16:00:00",10.88,13.3,5.45
"2022-06-15 17:00:00",10.38,9.89,4.47
"2022-06-15 18:00:00",12.27,12.01,4.72
"2022-06-15 19:00:00",14.53,12.28,4.85
"2022-06-15 20:00:00",19.79,11.11,4.93
"2022-06-15 21:00:00",33.68,11.08,5.56
"2022-06-15 22:00:00",45.95,13.52,6.56
"2022-06-15 23:00:00",50.29,13.4,7.28
"2022-06-16 00:00:00",34.74,13.98,6.93
"2022-06-16 01:00:00",15.63,23.63,15.85
"2022-06-16 02:00:00",19.89,10.87,7.1
"2022-06-16 03:00:00",18.04,8.81,5.47
"2022-06-16 04:00:00",15.09,9.2,5.31
"2022-06-16 05:00:00",17.53,10.01,5.8
"2022-06-16 06:00:00",31.95,10.32,5.7
"2022-06-16 07:00:00",29.96,13.51,6.84
"2022-06-16 08:00:00",31.69,13.92,7.44
"2022-06-16 09:00:00",37.97,21.48,8.41
"2022-06-16 10:00:00",35.35,19.74,7.57
"2022-06-16 11:00:00",24.09,20.88,7.11
"2022-06-16 12:00:00",9.6,15.14,3.85
"2022-06-16 13:00:00",7.66,10.77,3.45
"2022-06-16 14:00:00",8.12,12.86,3.58
"2022-06-16 15:00:00",15.56,17.23,5.41
"2022-06-16 16:00:00",15.79,18.74,6.49
"2022-06-16 17:00:00",6.58,14.37,3.28
"2022-06-16 18:00:00",8.47,10.26,3.17
"2022-06-16 19:00:00",8.23,13.26,3.37
"2022-06-16 20:00:00",7.55,14.84,3.96
"2022-06-16 21:00:00",7.07,11.18,3.16
"2022-06-16 22:00:00",6.23,20.63,4.01
"2022-06-16 23:00:00",4.2,19.28,4.31
"2022-06-17 00:00:00",3.73,23.52,5.68
"2022-06-17 01:00:00",1.89,15.35,5.37
"2022-06-17 02:00:00",1.99,13.77,5.18
"2022-06-17 03:00:00",1.9,21.12,5.5
"2022-06-17 04:00:00",1.77,39.12,5.99
"2022-06-17 05:00:00",1.18,28.71,4.89
"2022-06-17 06:00:00",3.37,15.32,4.92
"2022-06-17 07:00:00",9.19,18.07,6.95
"2022-06-17 08:00:00",15.08,21.67,7.84
"2022-06-17 09:00:00",15.64,24.37,8.35
"2022-06-17 10:00:00",11.76,19.13,7.89
"2022-06-17 11:00:00",8.01,14.3,7.19
"2022-06-17 12:00:00",10.39,14.22,7.01
"2022-06-17 13:00:00",6.36,8.4,4.35
"2022-06-17 14:00:00",6.27,5.93,2.89
"2022-06-17 15:00:00",5.59,3.87,1.74
"2022-06-17 16:00:00",8.46,4.79,2.06
"2022-06-17 17:00:00",10.08,4.04,2.17
"2022-06-17 18:00:00",8.98,3.15,1.86
"2022-06-17 19:00:00",7.76,4.55,2.72
"2022-06-17 20:00:00",6.15,4.82,2.79
"2022-06-17 21:00:00",5.95,7.22,4.13
"2022-06-17 22:00:00",6.97,10.51,5.4
"2022-06-17 23:00:00",6.52,11.88,6.01
"2022-06-18 00:00:00",4.6,13,6.56
"2022-06-18 01:00:00",3.03,14.96,7.37
"2022-06-18 02:00:00",3.01,15.98,7.81
"2022-06-18 03:00:00",1.98,16.01,7.55
"2022-06-18 04:00:00",3.31,15.38,7.77
"2022-06-18 05:00:00",12.27,16.24,7.45
"2022-06-18 06:00:00",8.1,15.23,7.16
"2022-06-18 07:00:00",10.29,16.26,7.27
"2022-06-18 08:00:00",4.35,18.21,8.19
"2022-06-18 09:00:00",3.22,19.57,8.59
"2022-06-18 10:00:00",2.25,16.93,8.07
"2022-06-18 11:00:00",3.2,16.63,7.4
"2022-06-18 12:00:00",3.87,15.49,7.41
"2022-06-18 13:00:00",4.67,15.02,7.05
"2022-06-18 14:00:00",3.62,12.44,5.95
"2022-06-18 15:00:00",3.57,11.66,5.61
"2022-06-18 16:00:00",2.61,12.32,5.99
"2022-06-18 17:00:00",3.52,11.14,6.07
"2022-06-18 18:00:00",3.58,10.37,5.35
"2022-06-18 19:00:00",3.02,10.46,5.23
"2022-06-18 20:00:00",3.22,10.25,5.32
"2022-06-18 21:00:00",4.23,9.53,4.96
"2022-06-18 22:00:00",5.12,10.66,5.43
"2022-06-18 23:00:00",7.7,11.12,5.57
"2022-06-19 00:00:00",5.89,10.3,5.63
"2022-06-19 01:00:00",4.68,9.21,4.88
"2022-06-19 02:00:00",7.01,9.33,5.13
"2022-06-19 03:00:00",8.23,9.14,5.01
"2022-06-19 04:00:00",11.14,9.23,5.08
"2022-06-19 05:00:00",4.41,8.02,4.66
"2022-06-19 06:00:00",0.75,10.41,5.36
"2022-06-19 07:00:00",1.23,11.78,6.09
"2022-06-19 08:00:00",1.86,15.9,7.26
"2022-06-19 09:00:00",1.41,17.87,8.32
"2022-06-19 10:00:00",1.58,15.49,7.18
"2022-06-19 11:00:00",2.15,14.21,6.71
"2022-06-19 12:00:00",2.35,10.7,5.08
"2022-06-19 13:00:00",2.8,6.58,3.24
"2022-06-19 14:00:00",2.61,6.96,3.65
"2022-06-19 15:00:00",3.7,6.5,3.16
"2022-06-19 16:00:00",3.72,10.1,4.61
"2022-06-19 17:00:00",3.69,12.05,5.59
"2022-06-19 18:00:00",4.53,10.61,5.56
"2022-06-19 19:00:00",3.54,10.98,5.82
"2022-06-19 20:00:00",4.2,13.79,6.9
"2022-06-19 21:00:00",4.84,11.03,6.08
"2022-06-19 22:00:00",4.99,11.72,6.5
"2022-06-19 23:00:00",3.85,13.39,7.82
"2022-06-20 00:00:00",4.99,13.1,7.47
"2022-06-20 01:00:00",4.68,12.43,7.28
"2022-06-20 02:00:00",4.6,14.5,8.08
"2022-06-20 03:00:00",6.18,14.72,7.81
"2022-06-20 04:00:00",11,13.77,8.16
"2022-06-20 05:00:00",10.68,13.74,7.58
"2022-06-20 06:00:00",19.93,15.69,7.97
"2022-06-20 07:00:00",17.13,15.13,7.74
"2022-06-20 08:00:00",11.35,14.3,7.53
"2022-06-20 09:00:00",10.93,16.41,7.87
"2022-06-20 10:00:00",8.5,14.05,7.11
"2022-06-20 11:00:00",8.32,17.77,7.09
"2022-06-20 12:00:00",3.31,12.3,5.95
"2022-06-20 13:00:00",3.85,10.06,5.38
"2022-06-20 14:00:00",2.73,8.24,4.39
"2022-06-20 15:00:00",2.74,9.44,4.24
"2022-06-20 16:00:00",14.96,15.34,6.56
"2022-06-20 17:00:00",17.36,15.52,7.18
"2022-06-20 18:00:00",18.75,16.75,7.66
"2022-06-20 19:00:00",18.24,14.81,7.72
"2022-06-20 20:00:00",23.15,15.75,8.14
"2022-06-20 21:00:00",32.65,16.46,9.15
"2022-06-20 22:00:00",38.64,16.27,9.57
"2022-06-20 23:00:00",29.72,17.94,8.89
"2022-06-21 00:00:00",28.08,14.69,7.07
"2022-06-21 01:00:00",11.3,17.3,8.2
"2022-06-21 02:00:00",6.34,13.57,7.3
"2022-06-21 03:00:00",5.29,11.17,6.61
"2022-06-21 04:00:00",4.41,11.21,6.93
"2022-06-21 05:00:00",3.11,9.72,6.72
"2022-06-21 06:00:00",5.2,7.8,6.16
"2022-06-21 07:00:00",10.82,5.57,3.44
"2022-06-21 08:00:00",9.77,6.01,2.71
"2022-06-21 09:00:00",7.33,6.2,3.27
"2022-06-21 10:00:00",8.21,9.22,5.39
"2022-06-21 11:00:00",5.69,8.98,5.59
"2022-06-21 12:00:00",6.25,8.8,4.31
"2022-06-21 13:00:00",5.34,7.05,3.63
"2022-06-21 14:00:00",19.03,11.91,5.22
"2022-06-21 15:00:00",21.64,14.67,7.15
"2022-06-21 16:00:00",25.24,16.46,8.14
"2022-06-21 17:00:00",15.55,12.23,6.87
"2022-06-21 18:00:00",17.28,10.85,5.99
"2022-06-21 19:00:00",22.93,10.59,6.13
"2022-06-21 20:00:00",17.1,9.8,5.72
"2022-06-21 21:00:00",17.3,11.01,5.99
"2022-06-21 22:00:00",18.31,8.45,5.22
"2022-06-21 23:00:00",21.3,7.51,4.6
"2022-06-22 00:00:00",7.01,6.2,4.29
"2022-06-22 01:00:00",17.58,6.54,4.4
"2022-06-22 02:00:00",33.61,8.46,5.66
"2022-06-22 03:00:00",30.93,7.84,5.55
"2022-06-22 04:00:00",28.44,6.91,4.96
"2022-06-22 05:00:00",38.51,8.79,5.41
"2022-06-22 06:00:00",33.62,7.11,4.62
"2022-06-22 07:00:00",27.19,6.21,3.55
"2022-06-22 08:00:00",25.35,9.06,5.53
"2022-06-22 09:00:00",29.11,12.93,8.31
"2022-06-22 10:00:00",25.99,11.89,9.06
"2022-06-22 11:00:00",26.01,11.5,8.21
"2022-06-22 12:00:00",26.54,13.7,8.82
"2022-06-22 13:00:00",6.52,6.86,4.43
"2022-06-22 14:00:00",7.05,7.68,3.9
"2022-06-22 15:00:00",3.87,5.67,2.23
"2022-06-22 16:00:00",3.96,5.59,2.64
"2022-06-22 17:00:00",4.2,6.44,3.51
"2022-06-22 18:00:00",4.86,6.09,2.8
"2022-06-22 19:00:00",5.26,5.04,2.37
"2022-06-22 20:00:00",5.26,6.1,2.45
"2022-06-22 21:00:00",29.6,8.97,5.11
"2022-06-22 22:00:00",57.21,12.48,7.42
"2022-06-22 23:00:00",56.38,12.4,7.52
"2022-06-23 00:00:00",58.45,11.31,7.47
"2022-06-23 01:00:00",39.57,12.67,7.68
"2022-06-23 02:00:00",8.67,8.25,3.87
"2022-06-23 03:00:00",9.51,6.54,3.45
"2022-06-23 04:00:00",3.29,6.86,3.46
"2022-06-23 05:00:00",1.51,9.63,3.28
"2022-06-23 06:00:00",2.33,4.09,2.33
"2022-06-23 07:00:00",6.27,5.03,2.71
"2022-06-23 08:00:00",10.18,6.72,3.37
"2022-06-23 09:00:00",14.64,10.7,4.59
"2022-06-23 10:00:00",9.39,11.96,4.84
"2022-06-23 11:00:00",6.76,13.56,6.95
"2022-06-23 12:00:00",7.02,16.43,8.99
"2022-06-23 13:00:00",6.48,27.55,10.36
"2022-06-23 14:00:00",21.27,18.52,9.24
"2022-06-23 15:00:00",31.1,22.07,11.51
"2022-06-23 16:00:00",31.04,22.26,12.1
"2022-06-23 17:00:00",38.47,20.88,10.44
"2022-06-23 18:00:00",23.81,20.34,9.49
"2022-06-23 19:00:00",12.94,14.03,7.02
"2022-06-23 20:00:00",10.93,12.14,6.16
"2022-06-23 21:00:00",11.32,11.49,5
"2022-06-23 22:00:00",11.49,9.78,4.35
"2022-06-23 23:00:00",8.09,8.16,5.35
"2022-06-24 00:00:00",13.38,12.08,8.4
"2022-06-24 01:00:00",3.2,8.6,4.9
"2022-06-24 02:00:00",3.57,11,4.75
"2022-06-24 03:00:00",6.68,7.39,4.47
"2022-06-24 04:00:00",8.79,6.7,4.08
"2022-06-24 05:00:00",2.4,7.45,4.39
"2022-06-24 06:00:00",4.23,11.1,4.37
"2022-06-24 07:00:00",7.32,9.62,1.92
"2022-06-24 08:00:00",7.1,7.53,1.85
"2022-06-24 09:00:00",4.79,6.38,1.58
"2022-06-24 10:00:00",2.99,5.63,1.67
"2022-06-24 11:00:00",2.74,11.34,2.25
"2022-06-24 12:00:00",6.35,12.83,3.9
"2022-06-24 13:00:00",5.98,14.66,5.39
"2022-06-24 14:00:00",4.55,11.02,4.54
"2022-06-24 15:00:00",5.38,10.61,4.68
"2022-06-24 16:00:00",4.09,9.36,3.6
"2022-06-24 17:00:00",2.91,4.64,1.35
"2022-06-24 18:00:00",4.17,4.31,1.38
"2022-06-24 19:00:00",3.22,3.43,1.36
"2022-06-24 20:00:00",2.02,5.19,2.43
"2022-06-24 21:00:00",2.22,6.41,3.42
"2022-06-24 22:00:00",1.81,5.29,3.19
"2022-06-24 23:00:00",3.57,5.8,3.11
"2022-06-25 00:00:00",3.38,5.84,2.59
"2022-06-25 01:00:00",1.22,1.51,0.58
"2022-06-25 02:00:00",-0.23,1.56,0.4
"2022-06-25 03:00:00",-0.52,1.48,0.53
"2022-06-25 04:00:00",-0.25,1.36,0.62
"2022-06-25 05:00:00",-0.53,1.7,1.12
"2022-06-25 06:00:00",0.04,2.35,1.26
"2022-06-25 07:00:00",0.68,3.13,1.6
"2022-06-25 08:00:00",1.24,4.39,1.92
"2022-06-25 09:00:00",1.54,6.5,2.33
"2022-06-25 10:00:00",2.84,9.32,2.93
"2022-06-25 11:00:00",2.14,13.96,3.48
"2022-06-25 12:00:00",2.31,17.91,3.95
"2022-06-25 13:00:00",1.96,16.14,3.47
"2022-06-25 14:00:00",1.47,13.45,3.35
"2022-06-25 15:00:00",1.7,12.72,3.2
"2022-06-25 16:00:00",2.07,8.95,3.8
"2022-06-25 17:00:00",1.77,8.63,3.19
"2022-06-25 18:00:00",1.21,5.72,2.57
"2022-06-25 19:00:00",0.85,5.88,3.09
"2022-06-25 20:00:00",1.15,6.12,3.52
"2022-06-25 21:00:00",1.21,4.39,2.86
"2022-06-25 22:00:00",1.06,5.87,3.57
"2022-06-25 23:00:00",-0.33,4.9,2.89
"2022-06-26 00:00:00",-0.56,5.46,3.13
"2022-06-26 01:00:00",-0.71,5.12,3.34
"2022-06-26 02:00:00",-0.46,4.73,3.21
"2022-06-26 03:00:00",-0.15,2.31,1.87
"2022-06-26 04:00:00",-0.57,1.25,0.63
"2022-06-26 05:00:00",-0.38,1.6,0.55
"2022-06-26 06:00:00",-0.82,1.72,0.59
