"Date and Time","NO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-01-08 08:00:00",4.06,9.95,6.73
"2022-01-08 09:00:00",6.54,16.32,11.67
"2022-01-08 10:00:00",8.98,24.33,15.27
"2022-01-08 11:00:00",12.26,27.99,17.23
"2022-01-08 12:00:00",7.63,19.83,12.52
"2022-01-08 13:00:00",5.14,15.63,9.4
"2022-01-08 14:00:00",7.61,10.03,6.2
"2022-01-08 15:00:00",8.89,9.53,6.08
"2022-01-08 16:00:00",9.45,12.52,8.03
"2022-01-08 17:00:00",10.11,11.99,8.06
"2022-01-08 18:00:00",9.97,12.88,9.68
"2022-01-08 19:00:00",9.24,8.91,7.42
"2022-01-08 20:00:00",8.13,7.47,5.94
"2022-01-08 21:00:00",7.97,12.98,9.86
"2022-01-08 22:00:00",5.99,10.49,7.75
"2022-01-08 23:00:00",4.3,11.17,7.35
"2022-01-09 00:00:00",3.19,8.95,5.91
"2022-01-09 01:00:00",2.18,8.76,5.75
"2022-01-09 02:00:00",1.83,8.05,4.94
"2022-01-09 03:00:00",1.19,7.39,4.73
"2022-01-09 04:00:00",0.98,6.23,3.98
"2022-01-09 05:00:00",0.83,8.87,5.27
"2022-01-09 06:00:00",0.88,9.69,5.73
"2022-01-09 07:00:00",1.92,9.4,5.61
"2022-01-09 08:00:00",3.27,9.39,5.58
"2022-01-09 09:00:00",3.69,9.2,5.36
"2022-01-09 10:00:00",5.17,10.07,6
"2022-01-09 11:00:00",5.57,9.8,5.88
"2022-01-09 12:00:00",6.17,10.87,6.63
"2022-01-09 13:00:00",7.62,12.66,7.76
"2022-01-09 14:00:00",9.32,15.76,10.06
"2022-01-09 15:00:00",9.11,15.47,10
"2022-01-09 16:00:00",11.29,20.3,13.82
"2022-01-09 17:00:00",13.95,20.93,13.77
"2022-01-09 18:00:00",12.37,25,15.8
"2022-01-09 19:00:00",15.96,24.76,16.65
"2022-01-09 20:00:00",13.63,20.87,14.71
"2022-01-09 21:00:00",10.67,13.82,10.01
"2022-01-09 22:00:00",14.02,15.36,12.37
"2022-01-09 23:00:00",10.73,12,10.27
"2022-01-10 00:00:00",12.23,10.33,8.94
"2022-01-10 01:00:00",20.56,17.99,16
"2022-01-10 02:00:00",27.71,15.99,14.34
"2022-01-10 03:00:00",31.61,11.72,10.31
"2022-01-10 04:00:00",32.27,8.86,7.74
"2022-01-10 05:00:00",15.82,6.85,5.65
"2022-01-10 06:00:00",14.88,6.06,4.2
"2022-01-10 07:00:00",35.34,6.06,3.93
"2022-01-10 08:00:00",43.4,5.18,2.7
"2022-01-10 09:00:00",52.77,6.69,2.86
"2022-01-10 10:00:00",33.91,5.1,2.81
"2022-01-10 11:00:00",19.52,6.28,2.77
"2022-01-10 12:00:00",18.48,3.64,1.88
"2022-01-10 13:00:00",21.63,8.2,3.49
"2022-01-10 14:00:00",21.3,16.08,10.4
"2022-01-10 15:00:00",16.33,4.49,2.94
"2022-01-10 16:00:00",20.86,11.37,8.2
"2022-01-10 17:00:00",19.56,4.08,2.88
"2022-01-10 18:00:00",14.06,4.83,3.94
"2022-01-10 19:00:00",15.14,11.49,9.09
"2022-01-10 20:00:00",17.4,14.2,10.04
"2022-01-10 21:00:00",14.88,15.29,11.42
"2022-01-10 22:00:00",23.42,16.58,10.88
"2022-01-10 23:00:00",14.08,17.68,11.22
"2022-01-11 00:00:00",11.34,22.72,15.17
"2022-01-11 01:00:00",9.21,19.83,11.67
"2022-01-11 02:00:00",16.5,18.41,10.53
"2022-01-11 03:00:00",15.79,20.34,10.64
"2022-01-11 04:00:00",5.68,21.33,11.52
"2022-01-11 05:00:00",9.08,18.99,10.34
"2022-01-11 06:00:00",13.02,18.63,9.45
"2022-01-11 07:00:00",40.18,18.7,9.55
"2022-01-11 08:00:00",67.59,17.98,9.56
"2022-01-11 09:00:00",68.02,20.3,9.31
"2022-01-11 10:00:00",53.94,21.5,9.68
"2022-01-11 11:00:00",45.32,21.55,9.71
"2022-01-11 12:00:00",20.66,19.18,8.45
"2022-01-11 13:00:00",14.25,17.01,8.11
"2022-01-11 14:00:00",18.38,17.81,8.32
"2022-01-11 15:00:00",25.68,16.91,8.38
"2022-01-11 16:00:00",30.28,16.05,8.35
"2022-01-11 17:00:00",46.61,19.96,10.63
"2022-01-11 18:00:00",54.29,23.09,13.98
"2022-01-11 19:00:00",36.49,19.13,11.55
"2022-01-11 20:00:00",28.03,18.67,11.31
"2022-01-11 21:00:00",19.22,21.5,14
"2022-01-11 22:00:00",14.2,17.55,10.55
"2022-01-11 23:00:00",9.73,13.93,7.28
"2022-01-12 00:00:00",8.55,12.41,6.67
"2022-01-12 01:00:00",6.5,11.92,6.25
"2022-01-12 02:00:00",4.41,11.57,5.78
"2022-01-12 03:00:00",5.81,11.34,5.48
"2022-01-12 04:00:00",5.07,11.22,5.18
"2022-01-12 05:00:00",5.03,11.09,5.16
"2022-01-12 06:00:00",9.78,10.6,4.98
"2022-01-12 07:00:00",31.68,10.66,4.98
"2022-01-12 08:00:00",43.66,10.88,4.99
"2022-01-12 09:00:00",39.53,12.73,5.4
"2022-01-12 10:00:00",30.49,11.74,5.09
"2022-01-12 11:00:00",18.53,10.7,4.96
"2022-01-12 12:00:00",18.34,11.92,5.23
"2022-01-12 13:00:00",14.24,11.26,4.86
"2022-01-12 14:00:00",12.82,10.63,4.58
"2022-01-12 15:00:00",14.7,9.85,4.25
"2022-01-12 16:00:00",27.41,12.91,5.42
"2022-01-12 17:00:00",58.75,18.84,9.76
"2022-01-12 18:00:00",79.14,58.35,25.61
"2022-01-12 19:00:00",75.64,73.19,54.49
"2022-01-12 20:00:00",69.66,59.48,50.62
"2022-01-12 21:00:00",44.01,24.05,19.47
"2022-01-12 22:00:00",28.01,21.3,12.66
"2022-01-12 23:00:00",20.57,13.61,8.44
"2022-01-13 00:00:00",17.76,9.22,5.89
"2022-01-13 01:00:00",22.46,9.32,7.17
"2022-01-13 02:00:00",16.03,10.33,7.73
"2022-01-13 03:00:00",16.78,9.98,7.21
"2022-01-13 04:00:00",24.47,9.54,7.13
"2022-01-13 05:00:00",32.97,11.96,9.43
"2022-01-13 06:00:00",37.21,11.59,9.03
"2022-01-13 07:00:00",44.66,12.08,9.16
"2022-01-13 08:00:00",57.6,11.13,7.86
"2022-01-13 09:00:00",64.14,10.97,7.08
"2022-01-13 10:00:00",28.03,8.41,5.06
"2022-01-13 11:00:00",19.7,7.49,4.66
"2022-01-13 12:00:00",15.53,8.5,5.17
"2022-01-13 13:00:00",13.58,9.69,6.7
"2022-01-13 14:00:00",17.16,10.71,7.21
"2022-01-13 15:00:00",15.72,11.77,8.83
"2022-01-13 16:00:00",19.9,11.56,8.61
"2022-01-13 17:00:00",24.58,13.95,10.19
"2022-01-13 18:00:00",44.67,21.09,16.49
"2022-01-13 19:00:00",61.79,29.67,23.24
"2022-01-13 20:00:00",60.46,44.43,28.66
"2022-01-13 21:00:00",31.92,32.91,20.2
"2022-01-13 22:00:00",35.42,23.84,20.93
"2022-01-13 23:00:00",34.01,24.04,21.03
"2022-01-14 00:00:00",23.21,20.4,15.62
"2022-01-14 01:00:00",18.64,24.38,16.35
"2022-01-14 02:00:00",16.88,18.37,14.69
"2022-01-14 03:00:00",21.63,24.06,20.37
"2022-01-14 04:00:00",17.19,20.08,17.22
"2022-01-14 05:00:00",8.97,17.58,15.36
"2022-01-14 06:00:00",27.38,17.89,13.5
"2022-01-14 07:00:00",62.74,19.32,11.92
"2022-01-14 08:00:00",76.45,62.24,19.56
"2022-01-14 09:00:00",83.7,68.15,22.69
"2022-01-14 10:00:00",86.27,48.51,21.65
"2022-01-14 11:00:00",71.53,29.51,17.08
"2022-01-14 12:00:00",53.22,22.71,13.91
"2022-01-14 13:00:00",60.08,30.11,17.42
"2022-01-14 14:00:00",53.64,28.86,16.65
"2022-01-14 15:00:00",35.1,19.57,14.79
"2022-01-14 16:00:00",35.57,24.61,20.25
"2022-01-14 17:00:00",47.42,27.26,21.91
"2022-01-14 18:00:00",58.15,39.12,34.8
"2022-01-14 19:00:00",73.64,51.22,47.48
"2022-01-14 20:00:00",75.97,67.84,63.51
"2022-01-14 21:00:00",68.6,54.44,50.8
"2022-01-14 22:00:00",80.9,83,77.33
"2022-01-14 23:00:00",70.28,79.1,74.55
"2022-01-15 00:00:00",64.49,78.87,74.22
"2022-01-15 01:00:00",55.02,76.19,71.35
"2022-01-15 02:00:00",52.28,76.47,70.5
"2022-01-15 03:00:00",51.13,56.93,52.32
"2022-01-15 04:00:00",48.21,57.64,53.93
"2022-01-15 05:00:00",46.95,52.15,48.11
"2022-01-15 06:00:00",37.03,23.73,19.81
"2022-01-15 07:00:00",19.94,20.09,17.05
"2022-01-15 08:00:00",44.84,23.02,20.78
"2022-01-15 09:00:00",49.55,23.29,20.73
"2022-01-15 10:00:00",47.46,24.71,20.85
"2022-01-15 11:00:00",41.43,17.21,12.33
"2022-01-15 12:00:00",25.5,22.67,18.18
"2022-01-15 13:00:00",31.36,14.61,11.46
"2022-01-15 14:00:00",25.78,19.2,15.8
"2022-01-15 15:00:00",24.27,23.27,18.68
"2022-01-15 16:00:00",36.2,25.57,21.92
"2022-01-15 17:00:00",36.39,16.61,13.66
"2022-01-15 18:00:00",51.58,28.89,24.73
"2022-01-15 19:00:00",62.76,30.06,25.97
"2022-01-15 20:00:00",38.61,27.93,24.37
"2022-01-15 21:00:00",17.83,18.1,15.11
"2022-01-15 22:00:00",37.72,24.45,21.48
"2022-01-15 23:00:00",46.81,27.35,24.61
"2022-01-16 00:00:00",55.1,45.05,41.99
"2022-01-16 01:00:00",15.82,13.71,11.3
"2022-01-16 02:00:00",6.62,10.14,7.77
"2022-01-16 03:00:00",5.18,11.54,9.52
"2022-01-16 04:00:00",5.52,13.41,11.17
"2022-01-16 05:00:00",6.4,13.58,11.52
"2022-01-16 06:00:00",7.89,12.44,10.65
"2022-01-16 07:00:00",8.64,12.78,11.04
"2022-01-16 08:00:00",7.28,10.07,8.93
"2022-01-16 09:00:00",10.65,12.27,9.48
"2022-01-16 10:00:00",11.4,11.94,6.23
"2022-01-16 11:00:00",11.39,12.82,6.64
"2022-01-16 12:00:00",9.94,18.07,8.89
"2022-01-16 13:00:00",11.44,23.7,12.91
"2022-01-16 14:00:00",11.27,19.22,9.61
"2022-01-16 15:00:00",12.03,19.17,9.72
"2022-01-16 16:00:00",25.37,20.33,11.66
"2022-01-16 17:00:00",38.53,25.57,16.83
"2022-01-16 18:00:00",55.34,37.58,30.07
"2022-01-16 19:00:00",58.68,38.61,29.88
"2022-01-16 20:00:00",56.48,35.37,26.83
"2022-01-16 21:00:00",65.92,49.6,39.43
"2022-01-16 22:00:00",67.75,47.95,39.03
"2022-01-16 23:00:00",54.17,34.35,27.96
"2022-01-17 00:00:00",38.56,26.6,20.1
"2022-01-17 01:00:00",23.56,19.33,14.08
"2022-01-17 02:00:00",21.58,16.64,12.59
"2022-01-17 03:00:00",16.03,13.32,9.52
"2022-01-17 04:00:00",14.57,11.14,7.58
"2022-01-17 05:00:00",40.18,15.01,11.78
"2022-01-17 06:00:00",39.04,13.25,9.95
"2022-01-17 07:00:00",42.58,12.78,9.41
"2022-01-17 08:00:00",52.96,13.88,10.64
"2022-01-17 09:00:00",63.05,20.47,15.36
"2022-01-17 10:00:00",70.16,21.29,14.89
"2022-01-17 11:00:00",74.05,32.85,22.83
"2022-01-17 12:00:00",71.78,25.27,14.92
"2022-01-17 13:00:00",69.21,30.48,17.77
"2022-01-17 14:00:00",53.99,20.3,11.99
"2022-01-17 15:00:00",47.84,22.48,14.68
"2022-01-17 16:00:00",56.78,25.47,18.42
"2022-01-17 17:00:00",77.21,70.41,60.29
"2022-01-17 18:00:00",91.08,78.65,59.05
"2022-01-17 19:00:00",112.92,102.34,80.42
"2022-01-17 20:00:00",104.95,148.38,127.87
"2022-01-17 21:00:00",87.12,99.4,86.5
"2022-01-17 22:00:00",85.7,97.05,78.76
"2022-01-17 23:00:00",86.62,119.95,99.24
"2022-01-18 00:00:00",73.72,129.98,104.33
"2022-01-18 01:00:00",65.23,132.29,105.72
"2022-01-18 02:00:00",57.01,109.68,93.3
"2022-01-18 03:00:00",52.89,63.03,50.67
"2022-01-18 04:00:00",50.97,35.43,28.82
"2022-01-18 05:00:00",43.94,25.73,20.93
"2022-01-18 06:00:00",48.22,30.02,24.73
"2022-01-18 07:00:00",54.68,29.41,25.16
"2022-01-18 08:00:00",74.59,36.76,25.44
"2022-01-18 09:00:00",81.27,38.39,29.06
"2022-01-18 10:00:00",77.36,37.02,28.39
"2022-01-18 11:00:00",60.66,27.11,19.64
"2022-01-18 12:00:00",27.52,20.71,13.78
"2022-01-18 13:00:00",26.19,15.89,8.94
"2022-01-18 14:00:00",18.96,14.89,7.55
"2022-01-18 15:00:00",27.77,19.51,7.65
"2022-01-18 16:00:00",26.47,15.44,7.75
"2022-01-18 17:00:00",22.38,16.72,8.91
"2022-01-18 18:00:00",15.75,20.25,9.82
"2022-01-18 19:00:00",14.5,15.8,9.05
"2022-01-18 20:00:00",12.28,9.83,7.23
"2022-01-18 21:00:00",11.18,13.77,9.21
"2022-01-18 22:00:00",11.48,11.45,8.58
"2022-01-18 23:00:00",5.83,12.5,9.13
"2022-01-19 00:00:00",3.93,14.04,10.23
"2022-01-19 01:00:00",3.73,15.47,10.64
"2022-01-19 02:00:00",2.75,14.39,10.06
"2022-01-19 03:00:00",2.47,13.13,8.96
"2022-01-19 04:00:00",2.65,8.86,6.11
"2022-01-19 05:00:00",3.18,6.11,4.02
"2022-01-19 06:00:00",7.19,5.66,3.56
"2022-01-19 07:00:00",7.28,6.19,3.35
"2022-01-19 08:00:00",22.54,10.01,4.82
"2022-01-19 09:00:00",33.49,11.1,5.3
"2022-01-19 10:00:00",21.49,11.35,5.66
"2022-01-19 11:00:00",15.47,13.31,7.03
"2022-01-19 12:00:00",10.88,13.96,7.76
"2022-01-19 13:00:00",10.03,10.53,5.11
"2022-01-19 14:00:00",10.75,10.16,5.08
"2022-01-19 15:00:00",14.64,11.3,5.63
"2022-01-19 16:00:00",14.91,9.46,5.5
"2022-01-19 17:00:00",34.27,13.62,8.77
"2022-01-19 18:00:00",35.59,17.1,12.36
"2022-01-19 19:00:00",40.69,22.86,17.3
"2022-01-19 20:00:00",33.67,27.35,21.49
"2022-01-19 21:00:00",29.1,22.93,17.44
"2022-01-19 22:00:00",26.31,17.35,12.34
"2022-01-19 23:00:00",13.7,13.21,8.16
"2022-01-20 00:00:00",8.04,11.29,6.89
"2022-01-20 01:00:00",17.13,10.38,6.72
"2022-01-20 02:00:00",12.36,10.47,6.73
"2022-01-20 03:00:00",6.28,9.33,6.16
"2022-01-20 04:00:00",13.02,9.51,5.88
"2022-01-20 05:00:00",7.45,9.97,6.42
"2022-01-20 06:00:00",19.29,11.72,6.57
"2022-01-20 07:00:00",28.97,11.66,6.57
"2022-01-20 08:00:00",50.65,11.29,6.91
"2022-01-20 09:00:00",47.2,19.7,8.72
"2022-01-20 10:00:00",38.21,12.22,7.07
"2022-01-20 11:00:00",34.39,13.24,7.73
"2022-01-20 12:00:00",40.35,18.74,10.7
"2022-01-20 13:00:00",42.52,21.11,12.12
"2022-01-20 14:00:00",46.85,26.97,16.24
"2022-01-20 15:00:00",38.43,21.26,11.48
"2022-01-20 16:00:00",40.58,20.88,10.98
"2022-01-20 17:00:00",42.74,20.09,11
"2022-01-20 18:00:00",74.34,34.47,23.52
"2022-01-20 19:00:00",75.52,43.56,33.72
"2022-01-20 20:00:00",82.83,60.82,49.46
"2022-01-20 21:00:00",75.55,52.62,42.07
"2022-01-20 22:00:00",63.27,37.26,28.83
"2022-01-20 23:00:00",57.88,34.29,27.24
"2022-01-21 00:00:00",38.07,33.12,25.5
"2022-01-21 01:00:00",29.57,23.8,18.83
"2022-01-21 02:00:00",20.96,20.15,15.57
"2022-01-21 03:00:00",20.15,17.35,12.97
"2022-01-21 04:00:00",12.63,14.18,9.5
"2022-01-21 05:00:00",8.9,16.72,11.77
"2022-01-21 06:00:00",16.7,16.25,12.05
"2022-01-21 07:00:00",33.54,13.09,9.38
"2022-01-21 08:00:00",47.79,9.82,7.37
"2022-01-21 09:00:00",57.97,8.11,5.38
"2022-01-21 10:00:00",48.63,9.17,5.25
"2022-01-21 11:00:00",29.69,7.37,4.57
"2022-01-21 12:00:00",16.31,8.23,4.98
"2022-01-21 13:00:00",16.88,11,7.56
"2022-01-21 14:00:00",12.73,10.06,6.67
"2022-01-21 15:00:00",13.38,10.65,6.57
"2022-01-21 16:00:00",11.24,11.91,8.64
"2022-01-21 17:00:00",23.97,16.92,13.01
"2022-01-21 18:00:00",28.49,24.06,18.31
"2022-01-21 19:00:00",27.2,21.29,17.74
"2022-01-21 20:00:00",34.39,23.86,19.65
"2022-01-21 21:00:00",24.66,19.23,15.59
"2022-01-21 22:00:00",19.54,18.83,15.16
"2022-01-21 23:00:00",17.13,19.11,15.64
"2022-01-22 00:00:00",12.89,11.74,9.5
"2022-01-22 01:00:00",8.73,8.73,6.77
"2022-01-22 02:00:00",7.17,30.55,22.03
"2022-01-22 03:00:00",5.02,7.73,5.91
"2022-01-22 04:00:00",4.24,7.46,6.08
"2022-01-22 05:00:00",4.32,5.93,5.07
"2022-01-22 06:00:00",6.02,5.28,4.32
"2022-01-22 07:00:00",8.6,5.22,4.19
"2022-01-22 08:00:00",14.27,6.02,4.33
"2022-01-22 09:00:00",15.8,6.28,4.52
"2022-01-22 10:00:00",13.56,6.69,5.24
"2022-01-22 11:00:00",11.72,4.39,3.22
"2022-01-22 12:00:00",10.12,3.84,2.79
"2022-01-22 13:00:00",11.25,4.11,3.17
"2022-01-22 14:00:00",13.1,9.11,7.42
"2022-01-22 15:00:00",12.9,7.82,6.11
"2022-01-22 16:00:00",20.37,8.79,7.22
"2022-01-22 17:00:00",22.09,9.77,7.5
"2022-01-22 18:00:00",22.35,10.35,8.53
"2022-01-22 19:00:00",28.39,14.71,13.33
"2022-01-22 20:00:00",22.64,14.41,12.58
"2022-01-22 21:00:00",19.09,14.33,13.43
"2022-01-22 22:00:00",17.85,14.36,12.71
"2022-01-22 23:00:00",16.27,13.73,11.86
"2022-01-23 00:00:00",9.95,10.94,9.06
"2022-01-23 01:00:00",6.54,9.89,8.06
"2022-01-23 02:00:00",5.48,8.99,6.97
"2022-01-23 03:00:00",3.81,7.63,5.61
"2022-01-23 04:00:00",2.9,8.21,6.77
"2022-01-23 05:00:00",2.65,7.54,6.26
"2022-01-23 06:00:00",3.49,6.7,5.37
"2022-01-23 07:00:00",4.4,6.76,5.07
"2022-01-23 08:00:00",7.17,7.23,5.52
"2022-01-23 09:00:00",7.55,5.91,4.07
"2022-01-23 10:00:00",9.06,5.84,2.89
"2022-01-23 11:00:00",7.26,4.21,2.72
"2022-01-23 12:00:00",9.02,5.95,3.57
"2022-01-23 13:00:00",9.46,12.58,9.67
"2022-01-23 14:00:00",9.36,14.54,8.65
"2022-01-23 15:00:00",10.14,15.78,8.23
"2022-01-23 16:00:00",9.96,13.79,7.43
"2022-01-23 17:00:00",10.62,15.07,7.42
"2022-01-23 18:00:00",15.11,22.24,13.62
"2022-01-23 19:00:00",16.32,23.23,14.12
"2022-01-23 20:00:00",16.64,26.25,16.34
"2022-01-23 21:00:00",14.04,21.95,12.66
"2022-01-23 22:00:00",9.14,23,11.65
"2022-01-23 23:00:00",6.5,22.05,10.26
"2022-01-24 00:00:00",4.99,22.83,10.14
"2022-01-24 01:00:00",3.98,24.19,10.25
"2022-01-24 02:00:00",2.49,27.42,11.12
"2022-01-24 03:00:00",3.64,30.53,12.75
"2022-01-24 04:00:00",5.08,28.43,13.07
"2022-01-24 05:00:00",6.16,22.04,10.94
"2022-01-24 06:00:00",16.34,23.13,12.01
"2022-01-24 07:00:00",37.03,23.5,13.73
"2022-01-24 08:00:00",58.59,26.42,15.42
"2022-01-24 09:00:00",71.27,39.69,21.44
"2022-01-24 10:00:00",67.77,44.25,26.01
"2022-01-24 11:00:00",58.68,45.46,25.61
"2022-01-24 12:00:00",53.05,44.35,23.48
"2022-01-24 13:00:00",52.55,47.27,23.14
"2022-01-24 14:00:00",36.22,41.7,19.72
"2022-01-24 15:00:00",26.86,43.13,20.83
"2022-01-24 16:00:00",29.01,51.44,31.03
"2022-01-24 17:00:00",30.01,57.91,40.78
"2022-01-24 18:00:00",33.51,48.64,33.97
"2022-01-24 19:00:00",36.79,49.73,33.72
"2022-01-24 20:00:00",37.99,48.54,34.54
"2022-01-24 21:00:00",23.57,45.45,32.61
"2022-01-24 22:00:00",18.58,39.73,28.77
"2022-01-24 23:00:00",14.84,34.91,25.72
"2022-01-25 00:00:00",12.7,27.03,21.26
"2022-01-25 01:00:00",8.93,23.32,18.82
"2022-01-25 02:00:00",10.74,22.06,17.57
"2022-01-25 03:00:00",5.76,17.33,14.6
"2022-01-25 04:00:00",7.35,16.65,14.32
"2022-01-25 05:00:00",19.51,17.61,14.43
"2022-01-25 06:00:00",13.43,15.88,11.88
"2022-01-25 07:00:00",43.87,26.61,13.01
"2022-01-25 08:00:00",65.8,40.34,16.11
"2022-01-25 09:00:00",67.45,34.44,17.29
"2022-01-25 10:00:00",65.52,39.38,19.86
"2022-01-25 11:00:00",56.39,45.35,19.25
"2022-01-25 12:00:00",37.83,32.07,17.05
"2022-01-25 13:00:00",24.49,21.51,10.27
"2022-01-25 14:00:00",18.28,14.37,9.41
"2022-01-25 15:00:00",25.95,17.58,11.29
"2022-01-25 16:00:00",31.41,20.95,11.7
"2022-01-25 17:00:00",58.16,30.36,16.99
"2022-01-25 18:00:00",67.35,45.83,32.22
"2022-01-25 19:00:00",52,37.82,27.57
"2022-01-25 20:00:00",35.96,28.43,21.22
"2022-01-25 21:00:00",35.6,40.18,31.02
"2022-01-25 22:00:00",26.65,28.16,20.92
"2022-01-25 23:00:00",23.78,26.75,20.31
"2022-01-26 00:00:00",16.73,22.34,16.1
"2022-01-26 01:00:00",9.46,19.8,14.03
"2022-01-26 02:00:00",6.67,18.69,12.92
"2022-01-26 03:00:00",7.26,19.01,12.87
"2022-01-26 04:00:00",9.03,15.96,11.14
"2022-01-26 05:00:00",9.44,15.7,10.31
"2022-01-26 06:00:00",12.6,13.91,9.16
"2022-01-26 07:00:00",21,12.91,7.72
